CREATED LOG FILE
Missing pdb_file values:
Series([], )
Features to remove: ['DockQ', 'pdb_file', 'pdb_id']
Output path: /home/as4643/palmer_scratch/Protein-Decoy-Detection-SVR/predictions_capri_grid_search/100_0.001.csv
DONE PREDICTING
 MAE_Train  MSE_Train  R2_Train  MAE_Test  MSE_Test   R2_Test  Gamma     C
  0.219217   0.091489 -0.014464  0.229081  0.102646 -0.052859  100.0 0.001
                            pdb_file  actual_DockQ  prediction
  complex.4_5_6_corrected_H_0001_T30         0.210    0.113368
 complex.4_6_22_corrected_H_0001_T30         0.280    0.111780
  complex.4_6_2_corrected_H_0001_T30         0.286    0.155716
 complex.4_7_26_corrected_H_0001_T30         0.264    0.121885
 complex.4_7_36_corrected_H_0001_T30         0.304    0.117995
 complex.4_7_41_corrected_H_0001_T30         0.302    0.113698
 complex.4_8_17_corrected_H_0001_T30         0.358    0.115599
 complex.4_8_21_corrected_H_0001_T30         0.409    0.112880
  complex.4_8_3_corrected_H_0001_T30         0.449    0.154754
 complex.4_8_43_corrected_H_0001_T30         0.419    0.114534
 complex.4_9_13_corrected_H_0001_T30         0.511    0.159781
 complex.4_9_21_corrected_H_0001_T30         0.470    0.112679
 complex.4_9_31_corrected_H_0001_T30         0.450    0.153413
 complex.4_9_34_corrected_H_0001_T30         0.394    0.147814
 complex.4_9_41_corrected_H_0001_T30         0.473    0.113889
 complex.4_9_48_corrected_H_0001_T30         0.442    0.113777
  complex.5_0_0_corrected_H_0001_T30         0.044    0.130203
 complex.5_0_19_corrected_H_0001_T30         0.018    0.111441
  complex.5_0_1_corrected_H_0001_T30         0.026    0.154093
 complex.5_0_22_corrected_H_0001_T30         0.025    0.109388
 complex.5_0_39_corrected_H_0001_T30         0.012    0.147928
 complex.5_0_40_corrected_H_0001_T30         0.024    0.148091
 complex.5_0_41_corrected_H_0001_T30         0.023    0.111783
 complex.5_0_47_corrected_H_0001_T30         0.020    0.131667
 complex.5_0_48_corrected_H_0001_T30         0.012    0.152048
complex.5_10_11_corrected_H_0001_T30         0.809    0.149496
complex.5_10_15_corrected_H_0001_T30         0.889    0.149873
complex.5_10_21_corrected_H_0001_T30         0.906    0.166751
complex.5_10_22_corrected_H_0001_T30         0.494    0.149526
complex.5_10_38_corrected_H_0001_T30         0.548    0.117047
complex.5_11_16_corrected_H_0001_T30         0.694    0.136178
complex.5_11_20_corrected_H_0001_T30         0.537    0.163077
complex.5_11_24_corrected_H_0001_T30         0.905    0.152952
complex.5_11_33_corrected_H_0001_T30         0.708    0.151036
complex.5_11_43_corrected_H_0001_T30         0.789    0.156828
complex.5_12_10_corrected_H_0001_T30         0.705    0.155341
complex.5_12_14_corrected_H_0001_T30         0.893    0.161525
complex.5_12_29_corrected_H_0001_T30         0.748    0.158195
complex.5_13_10_corrected_H_0001_T30         0.807    0.135287
complex.5_13_14_corrected_H_0001_T30         0.885    0.161151
complex.5_13_20_corrected_H_0001_T30         0.669    0.154891
complex.5_13_21_corrected_H_0001_T30         0.777    0.170490
complex.5_13_28_corrected_H_0001_T30         0.838    0.167567
complex.5_13_29_corrected_H_0001_T30         0.666    0.115425
complex.5_13_30_corrected_H_0001_T30         0.779    0.159702
complex.5_13_31_corrected_H_0001_T30         0.656    0.161193
complex.5_13_37_corrected_H_0001_T30         0.859    0.160137
 complex.5_14_0_corrected_H_0001_T30         0.646    0.151434
complex.5_14_22_corrected_H_0001_T30         0.866    0.159470
complex.5_14_25_corrected_H_0001_T30         0.680    0.160815
complex.5_14_41_corrected_H_0001_T30         0.875    0.162339
complex.5_15_11_corrected_H_0001_T30         0.820    0.162564
 complex.5_15_1_corrected_H_0001_T30         0.901    0.155182
complex.5_15_22_corrected_H_0001_T30         0.747    0.153776
complex.5_15_34_corrected_H_0001_T30         0.903    0.166281
complex.5_15_43_corrected_H_0001_T30         0.836    0.166241
complex.5_16_18_corrected_H_0001_T30         0.889    0.160671
complex.5_16_40_corrected_H_0001_T30         0.834    0.160623
 complex.5_16_9_corrected_H_0001_T30         0.885    0.161767
complex.5_17_11_corrected_H_0001_T30         0.832    0.160521
complex.5_17_12_corrected_H_0001_T30         0.891    0.160445
complex.5_17_13_corrected_H_0001_T30         0.908    0.161226
complex.5_17_24_corrected_H_0001_T30         0.845    0.161734
complex.5_17_35_corrected_H_0001_T30         0.916    0.167736
complex.5_17_40_corrected_H_0001_T30         0.913    0.166980
complex.5_18_19_corrected_H_0001_T30         0.859    0.162141
complex.5_18_22_corrected_H_0001_T30         0.926    0.158455
 complex.5_18_5_corrected_H_0001_T30         0.915    0.159232
 complex.5_18_8_corrected_H_0001_T30         0.922    0.163714
 complex.5_19_0_corrected_H_0001_T30         0.905    0.159408
 complex.5_1_10_corrected_H_0001_T30         0.050    0.110551
 complex.5_1_13_corrected_H_0001_T30         0.102    0.115762
 complex.5_1_15_corrected_H_0001_T30         0.057    0.107696
 complex.5_1_20_corrected_H_0001_T30         0.068    0.108956
 complex.5_1_24_corrected_H_0001_T30         0.030    0.109975
  complex.5_1_2_corrected_H_0001_T30         0.056    0.161135
 complex.5_1_32_corrected_H_0001_T30         0.094    0.155152
 complex.5_1_37_corrected_H_0001_T30         0.062    0.111921
  complex.5_1_3_corrected_H_0001_T30         0.056    0.164254
 complex.5_1_44_corrected_H_0001_T30         0.045    0.114173
 complex.5_2_19_corrected_H_0001_T30         0.163    0.113605
 complex.5_2_22_corrected_H_0001_T30         0.093    0.115487
 complex.5_2_30_corrected_H_0001_T30         0.130    0.113354
 complex.5_2_36_corrected_H_0001_T30         0.088    0.115831
 complex.5_2_42_corrected_H_0001_T30         0.107    0.109117
 complex.5_2_43_corrected_H_0001_T30         0.093    0.107210
  complex.5_2_6_corrected_H_0001_T30         0.083    0.132783
  complex.5_2_7_corrected_H_0001_T30         0.105    0.110748
  complex.5_2_9_corrected_H_0001_T30         0.136    0.110155
 complex.5_3_10_corrected_H_0001_T30         0.177    0.113075
 complex.5_3_17_corrected_H_0001_T30         0.119    0.111199
  complex.5_3_1_corrected_H_0001_T30         0.120    0.118953
 complex.5_3_44_corrected_H_0001_T30         0.136    0.117065
 complex.5_3_49_corrected_H_0001_T30         0.134    0.113004
 complex.5_4_13_corrected_H_0001_T30         0.175    0.180078
  complex.5_4_1_corrected_H_0001_T30         0.195    0.110829
 complex.5_4_20_corrected_H_0001_T30         0.223    0.117025
 complex.5_4_26_corrected_H_0001_T30         0.100    0.113820
 complex.5_4_28_corrected_H_0001_T30         0.240    0.153591
  complex.5_4_2_corrected_H_0001_T30         0.160    0.116366
 complex.5_4_40_corrected_H_0001_T30         0.181    0.112405
 complex.5_5_32_corrected_H_0001_T30         0.228    0.114495
 complex.5_5_35_corrected_H_0001_T30         0.257    0.150193
 complex.5_5_43_corrected_H_0001_T30         0.243    0.158934
 complex.5_5_49_corrected_H_0001_T30         0.252    0.157543
  complex.5_6_0_corrected_H_0001_T30         0.276    0.135110
 complex.5_6_17_corrected_H_0001_T30         0.256    0.168113
 complex.5_6_33_corrected_H_0001_T30         0.347    0.113801
 complex.5_6_36_corrected_H_0001_T30         0.274    0.118377
 complex.5_6_38_corrected_H_0001_T30         0.288    0.115182
 complex.5_6_42_corrected_H_0001_T30         0.305    0.160612
 complex.5_6_47_corrected_H_0001_T30         0.309    0.124068
 complex.5_7_10_corrected_H_0001_T30         0.344    0.154785
 complex.5_7_17_corrected_H_0001_T30         0.409    0.139813
 complex.5_7_18_corrected_H_0001_T30         0.260    0.150502
 complex.5_7_31_corrected_H_0001_T30         0.351    0.155487
 complex.5_7_40_corrected_H_0001_T30         0.439    0.134533
 complex.5_7_45_corrected_H_0001_T30         0.419    0.162136
 complex.5_8_16_corrected_H_0001_T30         0.345    0.140598
 complex.5_8_30_corrected_H_0001_T30         0.475    0.110575
 complex.5_8_33_corrected_H_0001_T30         0.377    0.131536
 complex.5_9_11_corrected_H_0001_T30         0.683    0.153300
 complex.5_9_16_corrected_H_0001_T30         0.881    0.157249
 complex.5_9_27_corrected_H_0001_T30         0.570    0.163315
 complex.5_9_29_corrected_H_0001_T30         0.417    0.120708
  complex.5_9_2_corrected_H_0001_T30         0.413    0.140932
 complex.6_0_17_corrected_H_0001_T30         0.034    0.113426
 complex.6_0_28_corrected_H_0001_T30         0.043    0.110569
  complex.6_0_2_corrected_H_0001_T30         0.039    0.165134
 complex.6_0_34_corrected_H_0001_T30         0.033    0.151909
 complex.6_0_42_corrected_H_0001_T30         0.009    0.161672
 complex.6_0_43_corrected_H_0001_T30         0.032    0.111417
complex.6_10_12_corrected_H_0001_T30         0.496    0.152782
complex.6_10_26_corrected_H_0001_T30         0.837    0.159809
 complex.6_10_4_corrected_H_0001_T30         0.483    0.125605
complex.6_11_42_corrected_H_0001_T30         0.837    0.165550
 complex.6_11_6_corrected_H_0001_T30         0.553    0.136649
 complex.6_12_0_corrected_H_0001_T30         0.637    0.165559
complex.6_12_28_corrected_H_0001_T30         0.875    0.139788
complex.6_12_43_corrected_H_0001_T30         0.830    0.171978
 complex.6_12_5_corrected_H_0001_T30         0.851    0.158896
 complex.6_12_6_corrected_H_0001_T30         0.895    0.171623
 complex.6_12_8_corrected_H_0001_T30         0.805    0.150652
complex.6_13_11_corrected_H_0001_T30         0.751    0.137413
 complex.6_13_1_corrected_H_0001_T30         0.806    0.156948
complex.6_13_47_corrected_H_0001_T30         0.814    0.162356
 complex.6_13_6_corrected_H_0001_T30         0.885    0.168677
 complex.6_13_7_corrected_H_0001_T30         0.714    0.165248
 complex.6_13_9_corrected_H_0001_T30         0.871    0.165884
complex.6_14_30_corrected_H_0001_T30         0.899    0.173082
complex.6_14_38_corrected_H_0001_T30         0.671    0.167248
 complex.6_14_4_corrected_H_0001_T30         0.681    0.163054
complex.6_15_32_corrected_H_0001_T30         0.817    0.170755
 complex.6_15_3_corrected_H_0001_T30         0.863    0.165848
complex.6_15_42_corrected_H_0001_T30         0.913    0.167627
complex.6_16_10_corrected_H_0001_T30         0.786    0.159962
complex.6_17_20_corrected_H_0001_T30         0.760    0.160189
complex.6_17_23_corrected_H_0001_T30         0.836    0.166724
complex.6_17_29_corrected_H_0001_T30         0.926    0.168739
 complex.6_17_2_corrected_H_0001_T30         0.902    0.166980
complex.6_17_31_corrected_H_0001_T30         0.911    0.164926
complex.6_17_42_corrected_H_0001_T30         0.893    0.172475
complex.6_17_43_corrected_H_0001_T30         0.894    0.168014
 complex.6_17_5_corrected_H_0001_T30         0.912    0.161079
complex.6_18_18_corrected_H_0001_T30         0.920    0.168290
complex.6_18_33_corrected_H_0001_T30         0.893    0.168375
 complex.6_1_12_corrected_H_0001_T30         0.066    0.112683
 complex.6_1_18_corrected_H_0001_T30         0.086    0.110190
 complex.6_1_26_corrected_H_0001_T30         0.043    0.119562
 complex.6_1_49_corrected_H_0001_T30         0.052    0.170439
 complex.6_2_14_corrected_H_0001_T30         0.085    0.123964
 complex.6_2_39_corrected_H_0001_T30         0.146    0.158140
 complex.6_3_23_corrected_H_0001_T30         0.166    0.133798
 complex.6_3_28_corrected_H_0001_T30         0.197    0.113031
  complex.6_3_3_corrected_H_0001_T30         0.160    0.148269
 complex.6_3_48_corrected_H_0001_T30         0.241    0.111545
 complex.6_4_14_corrected_H_0001_T30         0.340    0.117484
 complex.6_4_33_corrected_H_0001_T30         0.238    0.123023
 complex.6_4_43_corrected_H_0001_T30         0.189    0.153488
  complex.6_4_8_corrected_H_0001_T30         0.180    0.119848
 complex.6_5_12_corrected_H_0001_T30         0.246    0.159289
 complex.6_5_33_corrected_H_0001_T30         0.210    0.116251
 complex.6_6_14_corrected_H_0001_T30         0.244    0.114448
 complex.6_6_19_corrected_H_0001_T30         0.306    0.117017
 complex.6_6_26_corrected_H_0001_T30         0.312    0.155834
 complex.6_6_39_corrected_H_0001_T30         0.284    0.150769
 complex.6_6_40_corrected_H_0001_T30         0.271    0.120704
 complex.6_6_44_corrected_H_0001_T30         0.262    0.160512
 complex.6_7_13_corrected_H_0001_T30         0.309    0.126777
 complex.6_7_22_corrected_H_0001_T30         0.430    0.137352
 complex.6_7_38_corrected_H_0001_T30         0.580    0.125531
 complex.6_7_44_corrected_H_0001_T30         0.405    0.149423
 complex.6_7_47_corrected_H_0001_T30         0.314    0.146492
 complex.6_8_24_corrected_H_0001_T30         0.902    0.157994
  complex.6_8_2_corrected_H_0001_T30         0.391    0.149280
 complex.6_8_34_corrected_H_0001_T30         0.309    0.160950
 complex.6_8_37_corrected_H_0001_T30         0.425    0.138036
 complex.6_8_39_corrected_H_0001_T30         0.379    0.142292
  complex.6_8_4_corrected_H_0001_T30         0.712    0.154738
  complex.6_8_9_corrected_H_0001_T30         0.400    0.151770
 complex.6_9_22_corrected_H_0001_T30         0.441    0.146656
 complex.6_9_23_corrected_H_0001_T30         0.456    0.112967
 complex.6_9_37_corrected_H_0001_T30         0.900    0.163810
 complex.6_9_43_corrected_H_0001_T30         0.482    0.163703
  complex.6_9_4_corrected_H_0001_T30         0.467    0.144631
 complex.7_0_15_corrected_H_0001_T30         0.038    0.130499
 complex.7_0_18_corrected_H_0001_T30         0.020    0.150956
 complex.7_0_38_corrected_H_0001_T30         0.034    0.176569
 complex.7_0_45_corrected_H_0001_T30         0.024    0.149677
 complex.7_10_0_corrected_H_0001_T30         0.867    0.153727
complex.7_10_16_corrected_H_0001_T30         0.564    0.160745
complex.7_10_19_corrected_H_0001_T30         0.483    0.120626
complex.7_10_27_corrected_H_0001_T30         0.429    0.118717
complex.7_10_30_corrected_H_0001_T30         0.469    0.119484
complex.7_10_34_corrected_H_0001_T30         0.812    0.151041
complex.7_10_41_corrected_H_0001_T30         0.441    0.162463
 complex.7_10_8_corrected_H_0001_T30         0.496    0.145096
complex.7_11_32_corrected_H_0001_T30         0.816    0.166569
complex.7_11_39_corrected_H_0001_T30         0.759    0.177838
complex.7_11_40_corrected_H_0001_T30         0.767    0.160890
complex.7_11_45_corrected_H_0001_T30         0.792    0.154339
complex.7_11_47_corrected_H_0001_T30         0.838    0.122938
 complex.7_11_9_corrected_H_0001_T30         0.492    0.162206
complex.7_12_11_corrected_H_0001_T30         0.854    0.167787
complex.7_12_13_corrected_H_0001_T30         0.780    0.156993
complex.7_12_31_corrected_H_0001_T30         0.755    0.147550
 complex.7_12_3_corrected_H_0001_T30         0.624    0.127803
complex.7_12_44_corrected_H_0001_T30         0.769    0.160660
complex.7_12_45_corrected_H_0001_T30         0.761    0.157894
complex.7_13_34_corrected_H_0001_T30         0.782    0.130752
complex.7_13_39_corrected_H_0001_T30         0.572    0.115248
 complex.7_13_3_corrected_H_0001_T30         0.824    0.180278
complex.7_13_40_corrected_H_0001_T30         0.819    0.169329
complex.7_13_46_corrected_H_0001_T30         0.807    0.154128
 complex.7_13_8_corrected_H_0001_T30         0.848    0.135407
complex.7_14_13_corrected_H_0001_T30         0.843    0.131360
complex.7_14_14_corrected_H_0001_T30         0.841    0.163248
complex.7_14_18_corrected_H_0001_T30         0.887    0.164634
complex.7_14_20_corrected_H_0001_T30         0.892    0.166576
complex.7_14_21_corrected_H_0001_T30         0.888    0.166257
complex.7_14_44_corrected_H_0001_T30         0.881    0.164957
complex.7_14_49_corrected_H_0001_T30         0.813    0.167373
 complex.7_14_9_corrected_H_0001_T30         0.846    0.166199
complex.7_15_25_corrected_H_0001_T30         0.884    0.166273
complex.7_15_33_corrected_H_0001_T30         0.873    0.178483
complex.7_15_39_corrected_H_0001_T30         0.875    0.165390
complex.7_15_46_corrected_H_0001_T30         0.890    0.178592
complex.7_15_49_corrected_H_0001_T30         0.795    0.157968
 complex.7_15_6_corrected_H_0001_T30         0.913    0.175221
 complex.7_15_9_corrected_H_0001_T30         0.909    0.171886
complex.7_16_11_corrected_H_0001_T30         0.870    0.168929
complex.7_16_21_corrected_H_0001_T30         0.910    0.167416
complex.7_16_26_corrected_H_0001_T30         0.824    0.168062
complex.7_16_37_corrected_H_0001_T30         0.899    0.171506
 complex.7_16_6_corrected_H_0001_T30         0.821    0.168377
complex.7_17_25_corrected_H_0001_T30         0.914    0.168080
complex.7_17_36_corrected_H_0001_T30         0.861    0.169411
complex.7_17_38_corrected_H_0001_T30         0.918    0.167792
complex.7_17_45_corrected_H_0001_T30         0.810    0.161141
complex.7_18_21_corrected_H_0001_T30         0.897    0.167204
complex.7_18_29_corrected_H_0001_T30         0.908    0.165456
 complex.7_18_7_corrected_H_0001_T30         0.841    0.162478
 complex.7_19_1_corrected_H_0001_T30         0.942    0.169157
  complex.7_1_0_corrected_H_0001_T30         0.056    0.117501
  complex.7_1_1_corrected_H_0001_T30         0.089    0.161352
  complex.7_1_5_corrected_H_0001_T30         0.040    0.118744
 complex.7_2_11_corrected_H_0001_T30         0.114    0.128606
 complex.7_2_12_corrected_H_0001_T30         0.127    0.126491
 complex.7_2_20_corrected_H_0001_T30         0.147    0.111112
 complex.7_2_32_corrected_H_0001_T30         0.132    0.133010
 complex.7_2_47_corrected_H_0001_T30         0.113    0.161737
 complex.7_3_12_corrected_H_0001_T30         0.156    0.169276
 complex.7_3_19_corrected_H_0001_T30         0.169    0.145288
